personnel_id,week,duty_hours,consecutive_duty_days,overtime_hours,workload_score,sleep_hours,fatigue_score,stress_score,mood_score,emotional_exhaustion,attendance_score,activity_level,performance_score,social_withdrawal,behavioral_change,age,service_years,rank_level,transfer_frequency,training_hours,deployment_days,deployment_frequency,operational_exposure,leave_days,days_since_last_leave,leave_frequency,stress_risk_score,stress_risk,burnout_risk_score,burnout_risk
P0871,6,60,10,15,5.0,8.0,5.0,3.5,4.9,4.2,81.7,100.0,67.6,3.8,1.3,26,2,Junior,0,9.6,12,1,7,7,35,4,40.1,Moderate,43.2,Moderate
P0871,7,52,3,7,3.4,7.3,4.0,3.1,4.8,2.7,91.2,100.0,64.5,5.1,1.0,26,2,Junior,0,9.6,12,1,7,7,35,4,30.3,Moderate,29.6,Low
P0871,8,70,13,25,6.9,6.0,4.5,4.5,7.8,5.5,92.6,92.7,89.6,5.3,1.9,26,2,Junior,0,9.6,12,1,7,7,35,4,50.2,Moderate,50.8,Moderate
P0871,9,51,10,6,6.2,7.3,2.6,7.0,5.5,4.1,94.3,100.0,75.2,3.0,1.2,26,2,Junior,0,9.6,12,1,7,7,35,4,42.6,Moderate,45.2,Moderate
P0871,10,60,6,15,4.2,7.3,3.8,5.0,7.4,4.4,82.8,90.9,78.8,4.0,2.3,26,2,Junior,0,9.6,12,1,7,7,35,4,36.9,Moderate,33.8,Moderate
P0871,11,56,2,11,2.0,6.2,6.0,5.4,4.7,5.8,80.4,90.5,66.5,2.9,1.0,26,2,Junior,0,9.6,12,1,7,7,35,4,39.2,Moderate,36.7,Moderate
P0871,12,48,14,3,3.7,6.7,4.6,5.5,5.5,6.5,83.3,94.0,78.2,4.0,4.0,26,2,Junior,0,9.6,12,1,7,7,35,4,43.6,Moderate,46.6,Moderate
P0872,1,49,2,4,2.2,7.7,3.1,3.8,6.1,3.7,76.9,80.6,63.3,3.1,3.4,38,13,Intermediate,4,8.2,31,2,4,14,72,2,28.8,Low,22.9,Low
P0872,2,65,6,20,6.4,7.3,4.4,3.8,5.3,3.9,94.0,81.8,83.4,4.3,2.9,38,13,Intermediate,4,8.2,31,2,4,14,72,2,43.7,Moderate,47.6,Moderate
P0872,3,50,2,5,3.5,8.6,1.0,4.6,5.8,3.7,84.8,87.3,72.5,1.6,2.4,38,13,Intermediate,4,8.2,31,2,4,14,72,2,29.2,Low,25.1,Low
P0872,4,50,7,5,5.3,6.0,4.2,4.4,6.6,4.3,75.9,84.6,82.0,3.8,4.0,38,13,Intermediate,4,8.2,31,2,4,14,72,2,41.8,Moderate,47.8,Moderate
P0872,5,45,12,0,2.6,6.9,3.4,4.6,6.5,3.4,87.1,97.4,75.6,4.7,1.1,38,13,Intermediate,4,8.2,31,2,4,14,72,2,38.1,Moderate,37.5,Moderate
P0872,6,44,7,0,1.6,5.7,5.9,4.6,6.5,4.8,89.6,97.2,93.1,4.6,2.1,38,13,Intermediate,4,8.2,31,2,4,14,72,2,45.3,Moderate,43.8,Moderate
P0872,7,65,8,20,5.9,5.9,4.8,4.8,6.9,6.3,93.9,78.5,80.4,3.4,3.4,38,13,Intermediate,4,8.2,31,2,4,14,72,2,49.0,Moderate,57.0,Moderate
P0872,8,45,6,0,2.9,8.6,1.0,3.8,5.9,2.2,99.3,92.7,71.2,5.4,2.6,38,13,Intermediate,4,8.2,31,2,4,14,72,2,28.8,Low,18.9,Low
P0872,9,46,11,1,2.7,6.6,6.1,5.6,5.4,6.1,83.8,95.2,85.8,4.0,2.1,38,13,Intermediate,4,8.2,31,2,4,14,72,2,47.5,Moderate,45.3,Moderate
P0872,10,59,4,14,3.2,6.5,4.0,6.1,5.8,6.1,89.3,94.9,82.7,1.0,1.0,38,13,Intermediate,4,8.2,31,2,4,14,72,2,45.7,Moderate,41.0,Moderate
P0872,11,50,13,5,4.8,8.0,1.7,4.7,6.0,4.3,91.0,87.8,70.1,1.6,1.9,38,13,Intermediate,4,8.2,31,2,4,14,72,2,31.5,Moderate,37.9,Moderate
P0872,12,40,7,0,3.0,6.0,4.0,4.7,5.1,4.9,96.5,100.0,73.1,4.7,2.6,38,13,Intermediate,4,8.2,31,2,4,14,72,2,40.8,Moderate,43.4,Moderate
P0873,1,67,11,22,4.8,7.4,3.2,3.4,7.8,2.7,81.1,77.6,92.2,1.6,3.0,50,26,Intermediate,0,7.7,26,1,10,10,38,1,35.2,Moderate,37.5,Moderate
P0873,2,36,9,0,1.0,8.1,3.2,4.4,6.5,5.9,90.8,74.1,91.5,5.9,4.2,50,26,Intermediate,0,7.7,26,1,10,10,38,1,30.4,Moderate,27.2,Low
P0873,3,58,3,13,2.5,7.0,3.5,6.3,4.7,4.6,82.8,72.8,86.6,3.4,2.0,50,26,Intermediate,0,7.7,26,1,10,10,38,1,37.0,Moderate,24.5,Low
P0873,4,54,10,9,4.3,7.1,3.3,2.0,9.5,1.7,98.6,82.9,81.8,3.6,1.8,50,26,Intermediate,0,7.7,26,1,10,10,38,1,21.5,Low,38.2,Moderate
P0873,5,41,11,0,3.0,6.4,3.4,4.2,7.3,4.7,83.9,100.0,83.1,3.4,3.9,50,26,Intermediate,0,7.7,26,1,10,10,38,1,38.4,Moderate,37.7,Moderate
P0873,6,70,9,25,7.8,7.4,3.6,1.0,6.3,1.0,86.6,74.7,80.7,4.8,3.9,50,26,Intermediate,0,7.7,26,1,10,10,38,1,35.8,Moderate,42.3,Moderate
P0873,7,56,13,11,1.7,7.2,3.4,5.1,5.8,4.2,94.1,71.1,62.3,1.0,3.4,50,26,Intermediate,0,7.7,26,1,10,10,38,1,32.0,Moderate,32.7,Moderate
P0873,8,35,13,0,1.6,8.1,2.9,6.6,5.7,4.2,91.2,86.5,65.2,2.6,4.2,50,26,Intermediate,0,7.7,26,1,10,10,38,1,32.8,Moderate,29.3,Low
P0873,9,54,12,9,2.5,7.2,4.2,4.8,6.9,5.0,95.8,62.1,77.0,3.3,5.4,50,26,Intermediate,0,7.7,26,1,10,10,38,1,34.1,Moderate,36.4,Moderate
P0873,10,48,14,3,2.7,6.4,2.9,3.3,5.8,3.5,93.3,76.5,63.9,4.5,3.0,50,26,Intermediate,0,7.7,26,1,10,10,38,1,34.9,Moderate,39.6,Moderate
P0873,11,45,3,0,2.2,6.7,3.3,4.0,8.0,3.7,94.2,84.7,86.2,1.4,3.0,50,26,Intermediate,0,7.7,26,1,10,10,38,1,30.5,Moderate,30.2,Moderate
P0873,12,52,10,7,4.2,6.8,2.7,5.3,3.5,5.4,74.7,76.0,74.7,3.3,3.2,50,26,Intermediate,0,7.7,26,1,10,10,38,1,45.6,Moderate,40.9,Moderate
P0874,1,62,7,17,4.4,6.5,5.4,7.8,6.3,8.4,85.4,64.9,64.7,1.6,5.5,27,6,Junior,3,14.0,88,1,9,14,82,4,56.6,High,58.9,Moderate
P0874,2,38,14,0,1.6,6.4,8.5,5.6,4.7,7.9,85.1,69.1,79.5,6.8,2.1,27,6,Junior,3,14.0,88,1,9,14,82,4,58.3,High,57.4,Moderate
P0874,3,45,7,0,4.1,7.1,6.0,8.1,2.8,7.6,93.1,62.4,93.7,2.3,3.8,27,6,Junior,3,14.0,88,1,9,14,82,4,57.1,High,54.2,Moderate
P0874,4,60,13,15,7.0,7.4,3.4,5.8,6.1,3.4,89.4,71.2,92.2,3.9,3.0,27,6,Junior,3,14.0,88,1,9,14,82,4,50.0,Moderate,48.4,Moderate
P0874,5,39,6,0,2.5,7.1,6.1,7.6,3.9,8.2,78.1,70.3,75.0,3.3,5.0,27,6,Junior,3,14.0,88,1,9,14,82,4,53.3,Moderate,54.4,Moderate
P0874,6,58,13,13,5.3,7.2,5.7,6.1,5.7,6.9,95.2,81.7,88.8,3.8,4.6,27,6,Junior,3,14.0,88,1,9,14,82,4,50.6,Moderate,61.7,High
P0874,7,49,11,4,3.0,7.1,7.4,6.8,3.2,7.8,91.5,72.3,79.4,1.6,4.2,27,6,Junior,3,14.0,88,1,9,14,82,4,56.9,High,56.5,Moderate
P0874,8,39,5,0,3.3,8.6,5.1,6.9,5.1,6.6,88.6,75.9,87.4,4.4,4.1,27,6,Junior,3,14.0,88,1,9,14,82,4,44.0,Moderate,47.9,Moderate
P0874,9,64,12,19,4.7,6.9,7.1,6.8,4.9,6.9,94.0,73.3,70.3,3.4,4.8,27,6,Junior,3,14.0,88,1,9,14,82,4,61.6,High,57.2,Moderate
P0874,10,35,11,0,1.0,7.8,6.2,7.2,4.3,6.5,70.9,66.3,74.1,2.6,3.5,27,6,Junior,3,14.0,88,1,9,14,82,4,47.2,Moderate,47.5,Moderate
P0874,11,35,11,0,1.0,6.9,6.5,5.3,5.4,4.5,94.1,80.7,75.6,3.5,4.7,27,6,Junior,3,14.0,88,1,9,14,82,4,49.5,Moderate,41.8,Moderate
P0874,12,46,8,1,3.2,6.2,8.6,7.7,4.8,8.7,91.5,85.9,93.8,3.0,1.6,27,6,Junior,3,14.0,88,1,9,14,82,4,60.0,High,61.6,High
P0875,1,55,10,10,3.2,6.5,4.9,7.0,3.4,5.8,94.4,100.0,63.1,4.5,1.8,41,14,Senior,0,4.6,94,3,10,6,85,1,53.0,Moderate,48.2,Moderate
P0875,2,65,13,20,5.3,5.9,6.7,3.6,5.7,4.7,88.6,99.4,72.0,5.2,2.4,41,14,Senior,0,4.6,94,3,10,6,85,1,60.7,High,64.7,High
P0875,3,69,6,24,6.8,6.3,6.1,5.3,5.7,5.6,91.3,95.2,75.4,2.2,2.6,41,14,Senior,0,4.6,94,3,10,6,85,1,58.4,High,56.7,Moderate
P0875,4,65,11,20,6.2,6.1,5.5,5.2,6.8,5.8,82.2,100.0,67.9,4.8,1.1,41,14,Senior,0,4.6,94,3,10,6,85,1,61.3,High,58.1,Moderate
P0875,5,51,3,6,3.5,7.7,4.1,3.5,5.2,4.4,88.6,88.4,77.1,2.1,1.0,41,14,Senior,0,4.6,94,3,10,6,85,1,37.8,Moderate,41.0,Moderate
P0875,6,46,14,1,2.9,6.2,5.4,3.8,6.1,4.2,79.2,91.2,63.5,3.3,2.3,41,14,Senior,0,4.6,94,3,10,6,85,1,51.8,Moderate,56.1,Moderate
P0875,7,49,11,4,4.1,8.1,4.8,4.5,6.1,4.4,94.7,100.0,97.3,5.2,3.2,41,14,Senior,0,4.6,94,3,10,6,85,1,44.8,Moderate,47.5,Moderate
P0875,8,55,7,10,3.5,6.0,5.1,4.7,6.2,4.2,85.1,94.9,67.6,2.1,3.5,41,14,Senior,0,4.6,94,3,10,6,85,1,45.6,Moderate,51.1,Moderate
P0875,9,37,13,0,2.6,5.8,5.3,6.1,4.2,7.5,80.5,100.0,80.1,5.3,1.7,41,14,Senior,0,4.6,94,3,10,6,85,1,60.9,High,59.6,Moderate
P0875,10,57,5,12,3.5,5.5,4.2,4.0,6.3,3.8,90.4,100.0,86.4,6.1,1.3,41,14,Senior,0,4.6,94,3,10,6,85,1,43.1,Moderate,54.9,Moderate
P0875,11,56,12,11,5.7,5.8,7.8,6.9,4.5,6.2,96.7,96.0,76.3,1.9,2.2,41,14,Senior,0,4.6,94,3,10,6,85,1,66.3,High,72.3,High
P0875,12,48,12,3,3.9,6.2,6.6,6.4,4.4,6.1,86.1,93.7,61.6,4.7,3.5,41,14,Senior,0,4.6,94,3,10,6,85,1,63.1,High,59.2,Moderate
P0876,1,64,8,19,6.3,8.9,2.0,4.1,5.2,3.7,91.1,100.0,65.7,3.8,1.2,42,3,Junior,2,10.6,110,0,7,1,82,4,39.8,Moderate,48.3,Moderate
P0876,2,37,5,0,2.0,7.3,3.9,5.5,4.8,5.2,91.6,70.4,81.0,2.5,6.2,42,3,Junior,2,10.6,110,0,7,1,82,4,40.6,Moderate,35.3,Moderate
P0876,3,62,3,17,3.4,7.2,3.3,6.6,5.5,7.4,92.0,84.7,69.6,1.9,3.3,42,3,Junior,2,10.6,110,0,7,1,82,4,50.4,Moderate,44.2,Moderate
P0876,4,46,3,1,2.4,7.9,2.4,6.0,4.9,5.5,93.2,80.4,75.5,7.9,3.7,42,3,Junior,2,10.6,110,0,7,1,82,4,39.6,Moderate,37.5,Moderate
P0876,5,55,6,10,4.7,8.8,4.8,4.2,5.7,3.9,87.1,95.9,87.3,1.7,2.3,42,3,Junior,2,10.6,110,0,7,1,82,4,36.0,Moderate,43.3,Moderate
P0876,6,49,10,4,4.6,6.6,5.5,7.7,5.2,6.2,84.3,74.1,78.6,4.4,4.0,42,3,Junior,2,10.6,110,0,7,1,82,4,54.8,Moderate,55.9,Moderate
P0876,7,52,2,7,3.3,6.1,5.1,4.3,4.1,5.0,97.3,86.2,70.6,5.5,4.4,42,3,Junior,2,10.6,110,0,7,1,82,4,53.5,Moderate,48.5,Moderate
P0876,8,36,11,0,2.6,8.4,2.7,3.6,5.9,3.7,84.1,84.9,90.2,2.9,2.5,42,3,Junior,2,10.6,110,0,7,1,82,4,37.1,Moderate,37.1,Moderate
P0876,9,66,14,21,5.6,6.0,5.5,2.5,7.2,3.6,82.3,93.6,74.1,2.8,2.5,42,3,Junior,2,10.6,110,0,7,1,82,4,55.0,High,61.3,High
P0876,10,35,9,0,1.0,7.6,4.0,5.2,6.4,5.4,93.1,96.2,78.5,4.9,3.8,42,3,Junior,2,10.6,110,0,7,1,82,4,38.7,Moderate,45.6,Moderate
P0876,11,58,11,13,6.0,6.0,5.1,4.0,4.9,3.1,94.5,80.8,64.1,3.0,2.1,42,3,Junior,2,10.6,110,0,7,1,82,4,46.6,Moderate,57.7,Moderate
P0876,12,67,3,22,8.0,6.8,4.0,6.9,6.5,4.9,92.5,83.3,72.8,4.1,1.6,42,3,Junior,2,10.6,110,0,7,1,82,4,51.9,Moderate,57.6,Moderate
P0877,1,64,5,19,3.9,6.4,6.1,5.4,5.7,5.8,80.9,100.0,70.0,1.0,2.5,39,9,Intermediate,1,14.5,49,5,1,5,14,0,43.1,Moderate,45.1,Moderate
P0877,2,43,10,0,2.8,5.8,5.6,5.2,6.8,5.4,83.7,82.3,76.3,4.3,3.2,39,9,Intermediate,1,14.5,49,5,1,5,14,0,44.3,Moderate,46.6,Moderate
P0877,3,65,9,20,6.9,7.7,4.1,5.1,5.5,4.5,100.0,95.2,85.8,1.0,3.5,39,9,Intermediate,1,14.5,49,5,1,5,14,0,43.8,Moderate,40.1,Moderate
P0877,4,48,9,3,3.1,6.6,6.6,5.6,5.3,4.4,87.0,90.7,87.7,5.3,3.1,39,9,Intermediate,1,14.5,49,5,1,5,14,0,42.3,Moderate,44.0,Moderate
P0877,5,70,8,25,7.6,6.3,5.3,6.9,5.5,6.2,95.5,91.0,66.9,5.6,3.1,39,9,Intermediate,1,14.5,49,5,1,5,14,0,57.6,High,54.4,Moderate
P0877,6,47,3,2,1.0,7.8,4.3,7.3,4.8,6.1,82.0,96.6,83.0,3.4,2.0,39,9,Intermediate,1,14.5,49,5,1,5,14,0,31.5,Moderate,25.0,Low
P0877,7,38,5,0,1.2,6.4,5.4,5.4,5.2,3.5,94.0,100.0,98.1,1.0,1.9,39,9,Intermediate,1,14.5,49,5,1,5,14,0,32.7,Moderate,31.1,Moderate
P0877,8,70,2,25,6.4,6.8,5.0,7.0,3.8,7.9,85.3,94.4,78.7,1.7,1.0,39,9,Intermediate,1,14.5,49,5,1,5,14,0,55.0,High,50.0,Moderate
P0877,9,40,12,0,1.4,7.3,5.4,3.9,4.8,4.3,80.5,100.0,69.1,5.4,3.1,39,9,Intermediate,1,14.5,49,5,1,5,14,0,29.2,Low,35.7,Moderate
P0877,10,67,3,22,5.8,8.2,5.3,7.3,5.5,6.3,93.9,92.1,77.5,3.5,2.6,39,9,Intermediate,1,14.5,49,5,1,5,14,0,44.5,Moderate,36.7,Moderate
P0877,11,60,2,15,3.8,7.4,4.2,6.6,4.2,4.9,89.5,97.8,78.9,3.9,3.6,39,9,Intermediate,1,14.5,49,5,1,5,14,0,34.5,Moderate,35.2,Moderate
P0877,12,44,3,0,2.4,7.2,5.8,5.0,5.5,6.1,90.5,100.0,79.6,4.5,2.4,39,9,Intermediate,1,14.5,49,5,1,5,14,0,36.0,Moderate,37.4,Moderate
P0878,1,57,5,12,3.4,7.6,4.9,5.3,6.6,5.2,96.2,100.0,76.6,5.1,1.0,35,14,Senior,1,5.2,97,0,2,15,65,2,38.4,Moderate,42.1,Moderate
P0878,2,49,5,4,1.1,8.0,3.5,4.6,3.3,4.5,94.9,100.0,66.3,2.2,2.1,35,14,Senior,1,5.2,97,0,2,15,65,2,31.4,Moderate,33.5,Moderate
P0878,3,55,8,10,4.5,7.8,3.8,6.8,2.7,6.9,89.8,97.4,98.5,3.0,1.2,35,14,Senior,1,5.2,97,0,2,15,65,2,53.8,Moderate,49.0,Moderate
P0878,4,68,14,23,5.6,6.3,4.8,9.8,4.3,8.3,91.5,93.8,79.6,4.9,1.0,35,14,Senior,1,5.2,97,0,2,15,65,2,71.3,High,60.2,High
P0878,5,53,4,8,2.4,6.2,6.2,2.4,5.2,4.7,94.9,99.8,68.7,3.6,1.0,35,14,Senior,1,5.2,97,0,2,15,65,2,39.1,Moderate,43.0,Moderate
P0878,6,59,6,14,4.4,7.5,7.5,4.5,4.7,6.1,85.1,97.6,76.8,3.7,1.4,35,14,Senior,1,5.2,97,0,2,15,65,2,52.7,Moderate,52.1,Moderate
P0878,7,56,8,11,5.1,6.0,6.7,6.4,5.2,7.5,99.7,89.4,74.7,2.0,2.4,35,14,Senior,1,5.2,97,0,2,15,65,2,65.9,High,66.9,High
P0878,8,52,4,7,2.3,6.9,4.8,5.5,5.7,4.7,89.2,97.3,91.0,4.6,3.3,35,14,Senior,1,5.2,97,0,2,15,65,2,40.5,Moderate,42.9,Moderate
P0878,9,56,13,11,4.4,8.0,4.2,4.7,7.0,4.6,91.6,89.5,79.1,3.8,4.2,35,14,Senior,1,5.2,97,0,2,15,65,2,38.4,Moderate,49.1,Moderate
P0878,10,67,6,22,5.8,7.0,4.4,3.9,7.4,3.2,94.4,100.0,72.0,3.3,1.0,35,14,Senior,1,5.2,97,0,2,15,65,2,40.5,Moderate,47.7,Moderate
P0878,11,44,12,0,3.5,8.0,5.8,5.9,4.7,5.4,87.0,100.0,90.7,2.3,1.4,35,14,Senior,1,5.2,97,0,2,15,65,2,48.0,Moderate,45.5,Moderate
P0878,12,65,3,20,4.4,6.8,5.6,4.5,6.9,4.0,85.1,94.8,81.9,3.0,1.7,35,14,Senior,1,5.2,97,0,2,15,65,2,43.5,Moderate,44.8,Moderate
P0879,1,52,13,7,3.3,7.7,2.2,2.7,5.9,3.6,85.1,65.1,92.3,2.8,4.8,45,12,Junior,1,9.6,56,6,3,3,85,2,32.7,Moderate,35.4,Moderate
P0879,2,51,3,6,3.2,6.2,2.9,5.2,6.8,4.4,91.4,66.8,68.7,1.6,4.5,45,12,Junior,1,9.6,56,6,3,3,85,2,43.5,Moderate,39.7,Moderate
P0879,3,64,3,19,8.1,7.5,2.3,6.6,4.9,5.6,91.9,77.8,73.5,4.2,5.7,45,12,Junior,1,9.6,56,6,3,3,85,2,52.6,Moderate,42.5,Moderate
P0879,4,40,14,0,2.9,7.5,1.8,2.9,6.3,4.2,87.6,88.1,93.0,4.1,1.7,45,12,Junior,1,9.6,56,6,3,3,85,2,32.1,Moderate,41.8,Moderate
P0879,5,55,11,10,4.1,7.0,4.7,2.6,6.3,3.7,90.8,79.4,94.1,4.8,4.8,45,12,Junior,1,9.6,56,6,3,3,85,2,42.3,Moderate,47.6,Moderate
P0879,6,41,10,0,2.7,6.9,4.0,5.8,4.3,5.0,80.0,84.0,64.2,3.3,2.6,45,12,Junior,1,9.6,56,6,3,3,85,2,44.4,Moderate,38.5,Moderate
P0879,7,62,6,17,7.2,7.4,2.7,2.7,5.6,2.2,95.9,77.0,88.5,6.7,5.4,45,12,Junior,1,9.6,56,6,3,3,85,2,37.1,Moderate,42.1,Moderate
P0879,8,40,9,0,1.3,6.4,4.0,3.6,6.0,2.3,87.8,84.3,87.7,1.0,2.8,45,12,Junior,1,9.6,56,6,3,3,85,2,32.4,Moderate,31.5,Moderate
P0879,9,49,12,4,4.2,8.2,3.2,2.8,7.7,2.2,93.6,74.3,78.9,2.7,3.8,45,12,Junior,1,9.6,56,6,3,3,85,2,29.1,Low,37.7,Moderate
P0879,10,45,7,0,2.4,7.1,4.3,4.3,8.1,5.9,86.1,98.6,90.9,3.5,2.1,45,12,Junior,1,9.6,56,6,3,3,85,2,40.6,Moderate,40.6,Moderate
P0879,11,55,8,10,3.7,7.8,3.7,1.8,5.7,3.5,86.5,70.1,70.4,2.9,4.5,45,12,Junior,1,9.6,56,6,3,3,85,2,31.8,Moderate,38.8,Moderate
P0879,12,66,8,21,5.7,7.4,3.8,6.3,4.7,5.5,98.0,85.9,83.8,1.0,3.4,45,12,Junior,1,9.6,56,6,3,3,85,2,52.2,Moderate,43.0,Moderate
P0880,1,39,8,0,1.0,7.4,3.7,5.0,4.8,5.4,91.9,90.7,87.8,4.8,2.2,41,16,Junior,1,4.8,27,2,5,7,65,3,38.1,Moderate,36.6,Moderate
P0880,2,45,3,0,1.7,6.0,5.9,4.9,5.1,6.4,86.7,99.6,91.6,3.1,3.0,41,16,Junior,1,4.8,27,2,5,7,65,3,51.5,Moderate,37.5,Moderate
P0880,3,48,9,3,2.0,7.2,5.6,2.2,7.0,2.7,91.8,91.1,81.7,3.8,2.7,41,16,Junior,1,4.8,27,2,5,7,65,3,32.1,Moderate,35.3,Moderate
P0880,4,56,4,11,3.4,6.4,3.7,3.8,6.0,4.2,96.5,87.9,74.4,3.9,1.5,41,16,Junior,1,4.8,27,2,5,7,65,3,37.6,Moderate,37.8,Moderate
P0880,5,45,11,0,1.3,7.0,2.8,5.7,6.3,5.0,79.0,84.3,67.3,2.2,1.8,41,16,Junior,1,4.8,27,2,5,7,65,3,39.9,Moderate,41.1,Moderate
P0880,6,44,11,0,2.0,6.7,3.7,6.2,5.8,5.5,94.1,74.7,78.5,3.0,3.0,41,16,Junior,1,4.8,27,2,5,7,65,3,40.4,Moderate,38.4,Moderate
P0880,7,59,7,14,6.7,7.4,2.5,5.5,6.9,5.8,84.7,98.1,75.2,2.6,1.0,41,16,Junior,1,4.8,27,2,5,7,65,3,46.7,Moderate,42.9,Moderate
P0880,8,40,6,0,2.2,6.4,6.1,5.9,8.0,6.4,85.2,79.9,93.9,5.3,2.8,41,16,Junior,1,4.8,27,2,5,7,65,3,43.8,Moderate,42.2,Moderate
P0880,9,53,13,8,4.0,7.8,4.6,3.6,6.8,5.7,90.6,86.1,72.1,2.9,2.0,41,16,Junior,1,4.8,27,2,5,7,65,3,38.5,Moderate,42.0,Moderate
P0880,10,51,10,6,3.6,6.7,2.3,1.6,8.0,2.5,87.3,85.3,100.0,1.0,4.1,41,16,Junior,1,4.8,27,2,5,7,65,3,30.3,Moderate,34.7,Moderate
P0880,11,38,10,0,1.2,6.4,5.2,4.9,7.2,4.7,92.7,91.3,70.6,2.9,3.4,41,16,Junior,1,4.8,27,2,5,7,65,3,43.9,Moderate,39.9,Moderate
P0880,12,38,8,0,3.6,7.8,2.3,3.0,8.4,2.8,78.5,93.9,80.9,1.5,3.0,41,16,Junior,1,4.8,27,2,5,7,65,3,32.9,Moderate,32.0,Moderate
P0881,1,40,4,0,2.2,7.0,2.2,3.5,5.6,2.8,76.5,78.0,84.5,3.0,1.7,36,12,Intermediate,4,6.0,59,5,4,13,42,0,29.4,Low,27.2,Low
P0881,2,45,6,0,3.2,6.6,4.8,5.8,6.0,4.4,88.8,70.1,88.2,4.5,2.8,36,12,Intermediate,4,6.0,59,5,4,13,42,0,39.4,Moderate,33.2,Moderate
P0881,3,45,3,0,4.8,6.4,3.2,1.5,7.9,3.1,93.6,83.6,69.8,4.8,3.3,36,12,Intermediate,4,6.0,59,5,4,13,42,0,34.9,Moderate,37.9,Moderate
P0881,4,59,13,14,5.9,5.5,4.1,2.0,6.1,2.4,82.1,82.6,90.9,3.1,2.5,36,12,Intermediate,4,6.0,59,5,4,13,42,0,42.5,Moderate,49.0,Moderate
P0881,5,53,12,8,4.5,7.2,2.9,4.0,5.8,3.7,81.5,69.2,89.6,2.9,3.1,36,12,Intermediate,4,6.0,59,5,4,13,42,0,37.3,Moderate,44.4,Moderate
P0881,6,45,13,0,3.8,7.6,1.4,2.2,6.3,3.1,85.8,81.3,76.4,4.1,3.7,36,12,Intermediate,4,6.0,59,5,4,13,42,0,27.3,Low,34.3,Moderate
P0881,7,39,13,0,1.6,6.0,3.2,2.8,7.3,1.8,95.6,90.4,65.1,4.2,2.1,36,12,Intermediate,4,6.0,59,5,4,13,42,0,30.8,Moderate,38.5,Moderate
P0881,8,66,13,21,2.8,6.6,3.2,1.2,6.9,1.7,87.6,83.9,72.9,2.8,2.0,36,12,Intermediate,4,6.0,59,5,4,13,42,0,31.3,Moderate,37.4,Moderate
P0881,9,45,3,0,5.5,6.3,3.2,1.0,8.2,2.5,95.4,71.1,63.4,2.3,5.0,36,12,Intermediate,4,6.0,59,5,4,13,42,0,35.4,Moderate,44.7,Moderate
P0881,10,38,6,0,1.3,7.7,2.1,4.5,5.4,4.1,95.7,78.8,100.0,5.9,3.3,36,12,Intermediate,4,6.0,59,5,4,13,42,0,28.6,Low,28.5,Low
P0881,11,70,11,25,5.1,6.8,2.4,1.3,7.7,1.2,91.2,80.0,66.0,2.9,3.3,36,12,Intermediate,4,6.0,59,5,4,13,42,0,33.7,Moderate,37.3,Moderate
P0881,12,48,9,3,1.6,6.2,1.8,3.9,6.5,3.3,87.9,84.0,64.3,1.4,5.5,36,12,Intermediate,4,6.0,59,5,4,13,42,0,35.6,Moderate,34.6,Moderate
P0882,1,37,10,0,2.2,6.7,7.0,5.2,6.9,5.8,83.2,75.2,83.3,1.8,4.0,34,13,Junior,1,5.9,81,3,3,1,78,0,48.6,Moderate,50.2,Moderate
P0882,2,57,3,12,4.1,7.4,7.0,8.8,4.8,8.6,100.0,75.4,65.1,3.1,4.0,34,13,Junior,1,5.9,81,3,3,1,78,0,60.1,High,52.1,Moderate
P0882,3,59,3,14,2.7,6.8,7.5,5.5,5.6,6.6,73.1,70.6,70.5,4.6,4.4,34,13,Junior,1,5.9,81,3,3,1,78,0,48.5,Moderate,51.1,Moderate
P0882,4,45,14,0,4.7,6.6,7.1,7.2,6.3,5.6,92.0,52.1,95.2,1.9,3.5,34,13,Junior,1,5.9,81,3,3,1,78,0,58.9,High,60.9,High
P0882,5,65,7,20,6.9,7.5,5.7,6.2,5.5,6.6,85.8,76.0,73.6,5.0,5.4,34,13,Junior,1,5.9,81,3,3,1,78,0,58.8,High,49.9,Moderate
P0882,6,70,4,25,8.8,6.2,7.7,5.5,7.3,6.7,87.9,72.0,74.8,1.9,5.3,34,13,Junior,1,5.9,81,3,3,1,78,0,65.6,High,70.1,High
P0882,7,38,5,0,5.3,7.9,7.2,6.7,4.4,5.7,87.1,73.4,71.1,4.7,3.5,34,13,Junior,1,5.9,81,3,3,1,78,0,53.1,Moderate,53.6,Moderate
P0882,8,70,7,25,5.6,7.2,5.9,8.0,5.0,7.1,88.4,82.3,72.7,5.4,1.7,34,13,Junior,1,5.9,81,3,3,1,78,0,62.0,High,61.5,High
P0882,9,49,6,4,3.1,7.0,7.1,7.0,4.1,6.4,81.6,73.3,83.7,4.8,3.9,34,13,Junior,1,5.9,81,3,3,1,78,0,53.7,Moderate,52.4,Moderate
P0882,10,48,4,3,3.0,7.3,6.0,5.8,3.5,5.7,81.3,70.7,60.4,5.3,3.0,34,13,Junior,1,5.9,81,3,3,1,78,0,45.9,Moderate,46.0,Moderate
P0882,11,54,7,9,3.3,9.0,3.6,8.5,5.2,5.8,89.7,83.4,74.9,6.8,2.4,34,13,Junior,1,5.9,81,3,3,1,78,0,46.3,Moderate,43.5,Moderate
